index,label,p_pos,p_neu,p_neg
722,neu,0.33,0.34,0.33
723,pos,0.7955872416496277,0.0,0.2044127583503723
724,neu,0.33,0.34,0.33
725,neu,0.33,0.34,0.33
726,neu,0.33,0.34,0.33
727,neg,0.2289568185806274,0.0,0.7710431814193726
728,pos,0.8894355297088623,0.0,0.1105644702911377
729,pos,0.8413354158401489,0.0,0.158664584159851
730,pos,0.8182644248008728,0.0,0.1817355751991272
731,pos,0.8081793785095215,0.0,0.1918206214904785
732,neu,0.33,0.34,0.33
733,neg,0.2289568185806274,0.0,0.7710431814193726
734,neu,0.33,0.34,0.33
735,pos,0.8894355297088623,0.0,0.1105644702911377
736,pos,0.8413354158401489,0.0,0.158664584159851
737,pos,0.8081793785095215,0.0,0.1918206214904785
738,neu,0.33,0.34,0.33
739,neu,0.33,0.34,0.33
740,neu,0.33,0.34,0.33
741,neu,0.33,0.34,0.33
742,neu,0.33,0.34,0.33
743,neu,0.33,0.34,0.33
744,pos,0.8263246417045593,0.0,0.1736753582954406
745,neu,0.33,0.34,0.33
746,neu,0.33,0.34,0.33
747,neu,0.33,0.34,0.33
748,pos,0.7685481309890747,0.0,0.2314518690109253
749,pos,0.9518108367919922,0.0,0.0481891632080078
750,neu,0.33,0.34,0.33
751,pos,0.750752329826355,0.0,0.249247670173645
752,pos,0.9194818139076232,0.0,0.0805181860923767
753,pos,0.854289710521698,0.0,0.145710289478302
754,neu,0.33,0.34,0.33
755,pos,0.9217523336410522,0.0,0.0782476663589477
756,neu,0.33,0.34,0.33
757,neu,0.33,0.34,0.33
758,neg,0.3932920694351196,0.0,0.6067079305648804
759,neu,0.33,0.34,0.33
760,neg,0.5174520313739777,0.0,0.4825479686260223
761,neu,0.33,0.34,0.33
762,neu,0.33,0.34,0.33
763,neu,0.33,0.34,0.33
764,neu,0.33,0.34,0.33
765,pos,0.6369907855987549,0.0,0.3630092144012451
766,neg,0.1285659670829773,0.0,0.8714340329170227
767,neg,0.0460754632949829,0.0,0.9539245367050172
768,neu,0.33,0.34,0.33
769,neu,0.33,0.34,0.33
770,neu,0.33,0.34,0.33
771,neu,0.33,0.34,0.33
772,pos,0.6369912624359131,0.0,0.3630087375640869
773,neg,0.1285659670829773,0.0,0.8714340329170227
774,neg,0.0460754036903381,0.0,0.953924596309662
775,neu,0.33,0.34,0.33
776,neu,0.33,0.34,0.33
777,neu,0.33,0.34,0.33
778,neu,0.33,0.34,0.33
779,neu,0.33,0.34,0.33
780,pos,0.6369912624359131,0.0,0.3630087375640869
781,neg,0.1285659670829773,0.0,0.8714340329170227
782,neg,0.0460754036903381,0.0,0.953924596309662
783,pos,0.826514482498169,0.0,0.173485517501831
784,pos,0.9580150842666626,0.0,0.0419849157333374
785,pos,0.8650600910186768,0.0,0.1349399089813232
786,neu,0.33,0.34,0.33
787,neu,0.33,0.34,0.33
788,pos,0.826514482498169,0.0,0.173485517501831
789,pos,0.9580150842666626,0.0,0.0419849157333374
790,neg,0.0881092548370361,0.0,0.911890745162964
791,pos,0.8650600910186768,0.0,0.1349399089813232
792,neu,0.33,0.34,0.33
793,neu,0.33,0.34,0.33
794,neu,0.33,0.34,0.33
795,pos,0.9580150842666626,0.0,0.0419849157333374
796,neg,0.1198827624320983,0.0,0.8801172375679016
797,pos,0.8650600910186768,0.0,0.1349399089813232
798,neu,0.33,0.34,0.33
799,neu,0.33,0.34,0.33
800,neu,0.33,0.34,0.33
801,pos,0.826514482498169,0.0,0.173485517501831
802,pos,0.9580150842666626,0.0,0.0419849157333374
803,pos,0.8650600910186768,0.0,0.1349399089813232
804,neu,0.33,0.34,0.33
805,neu,0.33,0.34,0.33
806,pos,0.826514482498169,0.0,0.173485517501831
807,pos,0.9580150842666626,0.0,0.0419849157333374
808,neg,0.1198827624320983,0.0,0.8801172375679016
809,neg,0.0881092548370361,0.0,0.911890745162964
810,pos,0.8650600910186768,0.0,0.1349399089813232
811,neu,0.33,0.34,0.33
812,neu,0.33,0.34,0.33
813,neu,0.33,0.34,0.33
814,pos,0.8885161280632019,0.0,0.1114838719367981
815,pos,0.8633695244789124,0.0,0.1366304755210876
816,neu,0.33,0.34,0.33
817,neg,0.0475355386734008,0.0,0.9524644613265992
818,neu,0.33,0.34,0.33
819,neu,0.33,0.34,0.33
820,pos,0.782882809638977,0.0,0.2171171903610229
821,neu,0.33,0.34,0.33
822,pos,0.8885161280632019,0.0,0.1114838719367981
823,pos,0.8633695244789124,0.0,0.1366304755210876
824,neu,0.33,0.34,0.33
825,neg,0.0475355386734008,0.0,0.9524644613265992
826,neu,0.33,0.34,0.33
827,neu,0.33,0.34,0.33
828,pos,0.782882809638977,0.0,0.2171171903610229
829,neu,0.33,0.34,0.33
830,neu,0.33,0.34,0.33
831,neu,0.33,0.34,0.33
832,neu,0.33,0.34,0.33
833,neu,0.33,0.34,0.33
834,neu,0.33,0.34,0.33
835,pos,0.8218461275100708,0.0,0.1781538724899292
836,neg,0.2810216546058655,0.0,0.7189783453941345
837,neu,0.33,0.34,0.33
838,neu,0.33,0.34,0.33
839,neu,0.33,0.34,0.33
840,neu,0.33,0.34,0.33
841,neu,0.33,0.34,0.33
842,neu,0.33,0.34,0.33
843,pos,0.8218461275100708,0.0,0.1781538724899292
844,neg,0.2810216546058655,0.0,0.7189783453941345
845,neu,0.33,0.34,0.33
846,neu,0.33,0.34,0.33
847,neu,0.33,0.34,0.33
848,neu,0.33,0.34,0.33
849,neu,0.33,0.34,0.33
850,neu,0.33,0.34,0.33
851,pos,0.8218461275100708,0.0,0.1781538724899292
852,neg,0.2810216546058655,0.0,0.7189783453941345
853,neu,0.33,0.34,0.33
854,neu,0.33,0.34,0.33
855,neu,0.33,0.34,0.33
856,neu,0.33,0.34,0.33
857,neu,0.33,0.34,0.33
858,neu,0.33,0.34,0.33
859,pos,0.8218461275100708,0.0,0.1781538724899292
860,neg,0.2810216546058655,0.0,0.7189783453941345
861,neu,0.33,0.34,0.33
862,neu,0.33,0.34,0.33
863,neu,0.33,0.34,0.33
864,neu,0.33,0.34,0.33
865,neu,0.33,0.34,0.33
866,neu,0.33,0.34,0.33
867,pos,0.8218461275100708,0.0,0.1781538724899292
868,neg,0.2810216546058655,0.0,0.7189783453941345
869,neu,0.33,0.34,0.33
870,neu,0.33,0.34,0.33
871,neu,0.33,0.34,0.33
872,neu,0.33,0.34,0.33
873,neu,0.33,0.34,0.33
874,neu,0.33,0.34,0.33
875,pos,0.8218461275100708,0.0,0.1781538724899292
876,neg,0.2810216546058655,0.0,0.7189783453941345
877,neu,0.33,0.34,0.33
878,neu,0.33,0.34,0.33
879,neu,0.33,0.34,0.33
880,neu,0.33,0.34,0.33
881,neu,0.33,0.34,0.33
882,neu,0.33,0.34,0.33
883,pos,0.8218461275100708,0.0,0.1781538724899292
884,neg,0.2810216546058655,0.0,0.7189783453941345
885,neu,0.33,0.34,0.33
886,neu,0.33,0.34,0.33
887,neu,0.33,0.34,0.33
888,neu,0.33,0.34,0.33
889,neu,0.33,0.34,0.33
890,neu,0.33,0.34,0.33
891,neu,0.33,0.34,0.33
892,neu,0.33,0.34,0.33
893,neu,0.33,0.34,0.33
894,neg,0.5086575448513031,0.0,0.4913424551486969
895,neu,0.33,0.34,0.33
896,neg,0.1695875525474548,0.0,0.8304124474525452
897,pos,0.7455970644950867,0.0,0.2544029355049133
898,neu,0.33,0.34,0.33
899,neg,0.5086569786071777,0.0,0.4913430213928222
900,neg,0.0538105964660644,0.0,0.9461894035339355
901,neu,0.33,0.34,0.33
902,neg,0.1695875525474548,0.0,0.8304124474525452
903,pos,0.7455970644950867,0.0,0.2544029355049133
904,neu,0.33,0.34,0.33
905,neu,0.33,0.34,0.33
906,neg,0.5086569786071777,0.0,0.4913430213928222
907,neu,0.33,0.34,0.33
908,neg,0.0538105964660644,0.0,0.9461894035339355
909,neu,0.33,0.34,0.33
910,neg,0.1695875525474548,0.0,0.8304124474525452
911,pos,0.7455970644950867,0.0,0.2544029355049133
912,neu,0.33,0.34,0.33
913,neu,0.33,0.34,0.33
914,neu,0.33,0.34,0.33
915,neu,0.33,0.34,0.33
916,neu,0.33,0.34,0.33
917,neu,0.33,0.34,0.33
918,neu,0.33,0.34,0.33
919,neu,0.33,0.34,0.33
920,neu,0.33,0.34,0.33
921,neu,0.33,0.34,0.33
922,neu,0.33,0.34,0.33
923,neu,0.33,0.34,0.33
924,neu,0.33,0.34,0.33
925,neu,0.33,0.34,0.33
926,neu,0.33,0.34,0.33
927,neu,0.33,0.34,0.33
928,neu,0.33,0.34,0.33
929,neu,0.33,0.34,0.33
930,neu,0.33,0.34,0.33
931,neu,0.33,0.34,0.33
932,neu,0.33,0.34,0.33
933,neu,0.33,0.34,0.33
934,neu,0.33,0.34,0.33
935,neu,0.33,0.34,0.33
936,neu,0.33,0.34,0.33
937,neu,0.33,0.34,0.33
938,neu,0.33,0.34,0.33
939,neu,0.33,0.34,0.33
940,neu,0.33,0.34,0.33
941,neu,0.33,0.34,0.33
942,neu,0.33,0.34,0.33
943,neu,0.33,0.34,0.33
944,neu,0.33,0.34,0.33
945,neu,0.33,0.34,0.33
946,neu,0.33,0.34,0.33
947,neu,0.33,0.34,0.33
948,neu,0.33,0.34,0.33
949,neu,0.33,0.34,0.33
950,neu,0.33,0.34,0.33
951,neu,0.33,0.34,0.33
952,neu,0.33,0.34,0.33
953,neu,0.33,0.34,0.33
954,neu,0.33,0.34,0.33
955,neu,0.33,0.34,0.33
956,neu,0.33,0.34,0.33
957,neu,0.33,0.34,0.33
958,neg,0.4906638264656067,0.0,0.5093361735343933
959,neu,0.33,0.34,0.33
960,neu,0.33,0.34,0.33
961,neu,0.33,0.34,0.33
962,neu,0.33,0.34,0.33
963,pos,0.5468929409980774,0.0,0.4531070590019226
964,neg,0.4906638264656067,0.0,0.5093361735343933
965,neu,0.33,0.34,0.33
966,neu,0.33,0.34,0.33
967,neu,0.33,0.34,0.33
968,pos,0.5468929409980774,0.0,0.4531070590019226
969,neg,0.4906638264656067,0.0,0.5093361735343933
970,neu,0.33,0.34,0.33
971,neu,0.33,0.34,0.33
972,neu,0.33,0.34,0.33
973,pos,0.5468929409980774,0.0,0.4531070590019226
974,neu,0.33,0.34,0.33
975,neu,0.33,0.34,0.33
976,pos,0.7398992776870728,0.0,0.2601007223129272
977,neu,0.33,0.34,0.33
978,neu,0.33,0.34,0.33
979,pos,0.6382576823234558,0.0,0.3617423176765442
980,neu,0.33,0.34,0.33
981,pos,0.7867271900177002,0.0,0.2132728099822998
982,neu,0.33,0.34,0.33
983,neu,0.33,0.34,0.33
984,pos,0.7398992776870728,0.0,0.2601007223129272
985,neu,0.33,0.34,0.33
986,neu,0.33,0.34,0.33
987,pos,0.6382576823234558,0.0,0.3617423176765442
988,neu,0.33,0.34,0.33
989,pos,0.7867271900177002,0.0,0.2132728099822998
990,neu,0.33,0.34,0.33
991,neu,0.33,0.34,0.33
992,pos,0.7398992776870728,0.0,0.2601007223129272
993,neu,0.33,0.34,0.33
994,neu,0.33,0.34,0.33
995,pos,0.6382576823234558,0.0,0.3617423176765442
996,neu,0.33,0.34,0.33
997,pos,0.7867271900177002,0.0,0.2132728099822998
998,neu,0.33,0.34,0.33
999,neu,0.33,0.34,0.33
1000,pos,0.7398992776870728,0.0,0.2601007223129272
1001,neu,0.33,0.34,0.33
1002,neu,0.33,0.34,0.33
1003,pos,0.6382576823234558,0.0,0.3617423176765442
1004,neu,0.33,0.34,0.33
1005,pos,0.7867271900177002,0.0,0.2132728099822998
1006,neu,0.33,0.34,0.33
1007,neu,0.33,0.34,0.33
1008,neg,0.1010166406631469,0.0,0.898983359336853
1009,neg,0.1351467967033386,0.0,0.8648532032966614
1010,neu,0.33,0.34,0.33
1011,neu,0.33,0.34,0.33
1012,neu,0.33,0.34,0.33
1013,pos,0.6531226634979248,0.0,0.3468773365020752
1014,neu,0.33,0.34,0.33
1015,neu,0.33,0.34,0.33
1016,neg,0.1010166406631469,0.0,0.898983359336853
1017,neg,0.1351467967033386,0.0,0.8648532032966614
1018,neu,0.33,0.34,0.33
1019,neu,0.33,0.34,0.33
1020,neu,0.33,0.34,0.33
1021,neu,0.33,0.34,0.33
1022,neu,0.33,0.34,0.33
1023,neg,0.1010166406631469,0.0,0.898983359336853
1024,neg,0.1351467967033386,0.0,0.8648532032966614
1025,neu,0.33,0.34,0.33
1026,neu,0.33,0.34,0.33
1027,neu,0.33,0.34,0.33
1028,pos,0.6531226634979248,0.0,0.3468773365020752
1029,neu,0.33,0.34,0.33
1030,neu,0.33,0.34,0.33
1031,neg,0.1010166406631469,0.0,0.898983359336853
1032,neg,0.1351467967033386,0.0,0.8648532032966614
1033,neu,0.33,0.34,0.33
1034,neu,0.33,0.34,0.33
1035,neu,0.33,0.34,0.33
1036,neu,0.33,0.34,0.33
1037,neu,0.33,0.34,0.33
1038,neu,0.33,0.34,0.33
1039,neu,0.33,0.34,0.33
1040,neu,0.33,0.34,0.33
1041,neu,0.33,0.34,0.33
1042,neg,0.0482139587402343,0.0,0.9517860412597656
1043,neu,0.33,0.34,0.33
1044,neu,0.33,0.34,0.33
1045,neu,0.33,0.34,0.33
1046,neu,0.33,0.34,0.33
1047,neu,0.33,0.34,0.33
1048,neu,0.33,0.34,0.33
1049,neu,0.33,0.34,0.33
1050,neu,0.33,0.34,0.33
1051,neu,0.33,0.34,0.33
1052,neg,0.0482139587402343,0.0,0.9517860412597656
1053,neu,0.33,0.34,0.33
1054,neu,0.33,0.34,0.33
1055,neu,0.33,0.34,0.33
1056,neg,0.0482139587402343,0.0,0.9517860412597656
1057,neg,0.4846792817115783,0.0,0.5153207182884216
1058,pos,0.9419317841529846,0.0,0.0580682158470153
1059,neg,0.4846792817115783,0.0,0.5153207182884216
1060,pos,0.9419317841529846,0.0,0.0580682158470153
1061,pos,0.746864914894104,0.0,0.253135085105896
1062,neg,0.4846792817115783,0.0,0.5153207182884216
1063,pos,0.9419317841529846,0.0,0.0580682158470153
1064,neu,0.33,0.34,0.33
1065,neu,0.33,0.34,0.33
1066,neu,0.33,0.34,0.33
1067,neu,0.33,0.34,0.33
1068,neu,0.33,0.34,0.33
1069,neu,0.33,0.34,0.33
1070,neu,0.33,0.34,0.33
1071,neu,0.33,0.34,0.33
1072,neu,0.33,0.34,0.33
1073,neu,0.33,0.34,0.33
1074,neu,0.33,0.34,0.33
1075,neu,0.33,0.34,0.33
1076,neu,0.33,0.34,0.33
1077,neu,0.33,0.34,0.33
1078,neu,0.33,0.34,0.33
1079,neu,0.33,0.34,0.33
1080,pos,0.5737685561180115,0.0,0.4262314438819885
1081,pos,0.5375025272369385,0.0,0.4624974727630615
1082,neu,0.33,0.34,0.33
1083,neu,0.33,0.34,0.33
1084,neu,0.33,0.34,0.33
1085,neu,0.33,0.34,0.33
1086,pos,0.5737685561180115,0.0,0.4262314438819885
1087,pos,0.5375025272369385,0.0,0.4624974727630615
1088,neu,0.33,0.34,0.33
1089,neu,0.33,0.34,0.33
1090,neu,0.33,0.34,0.33
1091,neu,0.33,0.34,0.33
1092,neu,0.33,0.34,0.33
1093,neu,0.33,0.34,0.33
1094,pos,0.5737685561180115,0.0,0.4262314438819885
1095,pos,0.5375025272369385,0.0,0.4624974727630615
1096,neu,0.33,0.34,0.33
1097,neu,0.33,0.34,0.33
1098,neu,0.33,0.34,0.33
1099,neu,0.33,0.34,0.33
1100,neu,0.33,0.34,0.33
1101,neu,0.33,0.34,0.33
1102,pos,0.5737685561180115,0.0,0.4262314438819885
1103,pos,0.5375025272369385,0.0,0.4624974727630615
1104,neu,0.33,0.34,0.33
1105,neu,0.33,0.34,0.33
1106,neu,0.33,0.34,0.33
1107,neu,0.33,0.34,0.33
1108,pos,0.5737685561180115,0.0,0.4262314438819885
1109,pos,0.5375025272369385,0.0,0.4624974727630615
1110,neu,0.33,0.34,0.33
1111,neu,0.33,0.34,0.33
1112,neu,0.33,0.34,0.33
1113,neu,0.33,0.34,0.33
1114,neu,0.33,0.34,0.33
1115,neu,0.33,0.34,0.33
1116,pos,0.9374381303787231,0.0,0.0625618696212768
1117,neu,0.33,0.34,0.33
1118,neg,0.2753461599349975,0.0,0.7246538400650024
1119,pos,0.947529673576355,0.0,0.052470326423645
1120,neu,0.33,0.34,0.33
1121,neu,0.33,0.34,0.33
1122,neg,0.0503827929496765,0.0,0.9496172070503236
1123,neu,0.33,0.34,0.33
1124,pos,0.9374381303787231,0.0,0.0625618696212768
1125,neu,0.33,0.34,0.33
1126,neg,0.2753461599349975,0.0,0.7246538400650024
1127,pos,0.947529673576355,0.0,0.052470326423645
1128,neu,0.33,0.34,0.33
1129,neu,0.33,0.34,0.33
1130,neg,0.0503827929496765,0.0,0.9496172070503236
1131,neu,0.33,0.34,0.33
1132,pos,0.9374381303787231,0.0,0.0625618696212768
1133,neu,0.33,0.34,0.33
1134,neg,0.2753461599349975,0.0,0.7246538400650024
1135,pos,0.947529673576355,0.0,0.052470326423645
1136,neu,0.33,0.34,0.33
1137,neu,0.33,0.34,0.33
1138,neg,0.0503827929496765,0.0,0.9496172070503236
1139,neu,0.33,0.34,0.33
1140,pos,0.9374381303787231,0.0,0.0625618696212768
1141,neu,0.33,0.34,0.33
1142,neg,0.2753461599349975,0.0,0.7246538400650024
1143,pos,0.947529673576355,0.0,0.052470326423645
1144,neu,0.33,0.34,0.33
1145,neu,0.33,0.34,0.33
1146,neg,0.0503827929496765,0.0,0.9496172070503236
1147,neu,0.33,0.34,0.33
1148,pos,0.9374381303787231,0.0,0.0625618696212768
1149,neu,0.33,0.34,0.33
1150,neg,0.2753461599349975,0.0,0.7246538400650024
1151,pos,0.947529673576355,0.0,0.052470326423645
1152,neu,0.33,0.34,0.33
1153,neu,0.33,0.34,0.33
1154,neg,0.0503827929496765,0.0,0.9496172070503236
1155,neu,0.33,0.34,0.33
1156,pos,0.9374383687973022,0.0,0.0625616312026977
1157,neu,0.33,0.34,0.33
1158,neg,0.2753452062606811,0.0,0.7246547937393188
1159,pos,0.947529673576355,0.0,0.052470326423645
1160,neu,0.33,0.34,0.33
1161,neu,0.33,0.34,0.33
1162,neg,0.0503827929496765,0.0,0.9496172070503236
1163,neu,0.33,0.34,0.33
1164,pos,0.7792553305625916,0.0,0.2207446694374084
1165,neu,0.33,0.34,0.33
1166,neg,0.0702325701713562,0.0,0.9297674298286438
1167,neg,0.0450288653373718,0.0,0.9549711346626282
1168,neg,0.1349654197692871,0.0,0.8650345802307129
1169,pos,0.92820942401886,0.0,0.0717905759811401
1170,neu,0.33,0.34,0.33
1171,neu,0.33,0.34,0.33
1172,pos,0.7792553305625916,0.0,0.2207446694374084
1173,neu,0.33,0.34,0.33
1174,neg,0.0702325701713562,0.0,0.9297674298286438
1175,neg,0.0450288653373718,0.0,0.9549711346626282
1176,neg,0.1349654197692871,0.0,0.8650345802307129
1177,pos,0.92820942401886,0.0,0.0717905759811401
1178,neu,0.33,0.34,0.33
1179,neu,0.33,0.34,0.33
1180,pos,0.7792553305625916,0.0,0.2207446694374084
1181,neu,0.33,0.34,0.33
1182,neg,0.0702325701713562,0.0,0.9297674298286438
1183,neg,0.0450288653373718,0.0,0.9549711346626282
1184,neg,0.1349654197692871,0.0,0.8650345802307129
1185,pos,0.92820942401886,0.0,0.0717905759811401
1186,neu,0.33,0.34,0.33
1187,neu,0.33,0.34,0.33
1188,pos,0.7792553305625916,0.0,0.2207446694374084
1189,neu,0.33,0.34,0.33
1190,neg,0.0702325701713562,0.0,0.9297674298286438
1191,neg,0.0450288653373718,0.0,0.9549711346626282
1192,neg,0.1349654197692871,0.0,0.8650345802307129
1193,pos,0.92820942401886,0.0,0.0717905759811401
1194,neu,0.33,0.34,0.33
1195,neu,0.33,0.34,0.33
1196,pos,0.7792553305625916,0.0,0.2207446694374084
1197,neu,0.33,0.34,0.33
1198,neg,0.0702325701713562,0.0,0.9297674298286438
1199,neg,0.0450288653373718,0.0,0.9549711346626282
1200,neg,0.1349654197692871,0.0,0.8650345802307129
1201,pos,0.92820942401886,0.0,0.0717905759811401
1202,neu,0.33,0.34,0.33
1203,neu,0.33,0.34,0.33
1204,pos,0.7792553305625916,0.0,0.2207446694374084
1205,neu,0.33,0.34,0.33
1206,neg,0.0702325701713562,0.0,0.9297674298286438
1207,neg,0.0450288653373718,0.0,0.9549711346626282
1208,neg,0.1349654197692871,0.0,0.8650345802307129
1209,pos,0.92820942401886,0.0,0.0717905759811401
1210,neu,0.33,0.34,0.33
1211,neu,0.33,0.34,0.33
1212,neu,0.33,0.34,0.33
1213,neu,0.33,0.34,0.33
1214,neu,0.33,0.34,0.33
1215,neu,0.33,0.34,0.33
1216,neu,0.33,0.34,0.33
1217,neu,0.33,0.34,0.33
1218,pos,0.5420432090759277,0.0,0.4579567909240722
1219,neu,0.33,0.34,0.33
1220,neu,0.33,0.34,0.33
1221,neu,0.33,0.34,0.33
1222,neu,0.33,0.34,0.33
1223,neu,0.33,0.34,0.33
1224,neu,0.33,0.34,0.33
1225,pos,0.5420432090759277,0.0,0.4579567909240722
1226,neu,0.33,0.34,0.33
1227,neu,0.33,0.34,0.33
1228,neu,0.33,0.34,0.33
1229,neu,0.33,0.34,0.33
1230,neu,0.33,0.34,0.33
1231,neu,0.33,0.34,0.33
1232,neu,0.33,0.34,0.33
1233,pos,0.5420432090759277,0.0,0.4579567909240722
1234,neu,0.33,0.34,0.33
1235,neu,0.33,0.34,0.33
1236,neu,0.33,0.34,0.33
1237,neu,0.33,0.34,0.33
1238,neu,0.33,0.34,0.33
1239,neu,0.33,0.34,0.33
1240,pos,0.5420432090759277,0.0,0.4579567909240722
1241,neu,0.33,0.34,0.33
1242,neu,0.33,0.34,0.33
1243,neu,0.33,0.34,0.33
1244,neu,0.33,0.34,0.33
1245,neu,0.33,0.34,0.33
1246,neu,0.33,0.34,0.33
1247,neu,0.33,0.34,0.33
1248,neu,0.33,0.34,0.33
1249,neu,0.33,0.34,0.33
1250,neu,0.33,0.34,0.33
1251,neu,0.33,0.34,0.33
1252,neu,0.33,0.34,0.33
1253,neu,0.33,0.34,0.33
1254,neu,0.33,0.34,0.33
1255,neu,0.33,0.34,0.33
1256,neu,0.33,0.34,0.33
1257,neu,0.33,0.34,0.33
1258,neu,0.33,0.34,0.33
1259,pos,0.842787504196167,0.0,0.157212495803833
1260,neu,0.33,0.34,0.33
1261,neu,0.33,0.34,0.33
1262,neu,0.33,0.34,0.33
1263,pos,0.8355339765548706,0.0,0.1644660234451294
1264,pos,0.9535672068595886,0.0,0.0464327931404113
1265,pos,0.925879180431366,0.0,0.074120819568634
1266,pos,0.5290965437889099,0.0,0.4709034562110901
1267,neu,0.33,0.34,0.33
1268,pos,0.7980718016624451,0.0,0.2019281983375549
1269,neu,0.33,0.34,0.33
1270,neu,0.33,0.34,0.33
1271,pos,0.8355339765548706,0.0,0.1644660234451294
1272,pos,0.9535672068595886,0.0,0.0464327931404113
1273,pos,0.925879180431366,0.0,0.074120819568634
1274,pos,0.5290965437889099,0.0,0.4709034562110901
1275,neu,0.33,0.34,0.33
1276,pos,0.7980718016624451,0.0,0.2019281983375549
1277,neu,0.33,0.34,0.33
1278,neu,0.33,0.34,0.33
1279,pos,0.8355339765548706,0.0,0.1644660234451294
1280,pos,0.9535672068595886,0.0,0.0464327931404113
1281,pos,0.925879180431366,0.0,0.074120819568634
1282,pos,0.5290963053703308,0.0,0.4709036946296692
1283,neu,0.33,0.34,0.33
1284,pos,0.7980719804763794,0.0,0.2019280195236206
1285,neu,0.33,0.34,0.33
1286,pos,0.7909456491470337,0.0,0.2090543508529663
1287,neu,0.33,0.34,0.33
1288,neu,0.33,0.34,0.33
1289,neu,0.33,0.34,0.33
1290,neu,0.33,0.34,0.33
1291,neu,0.33,0.34,0.33
1292,neg,0.190471351146698,0.0,0.809528648853302
1293,pos,0.7909456491470337,0.0,0.2090543508529663
1294,neg,0.0744233131408691,0.0,0.9255766868591307
1295,neu,0.33,0.34,0.33
1296,neu,0.33,0.34,0.33
1297,neu,0.33,0.34,0.33
1298,neu,0.33,0.34,0.33
1299,neu,0.33,0.34,0.33
1300,neu,0.33,0.34,0.33
1301,neu,0.33,0.34,0.33
1302,neu,0.33,0.34,0.33
1303,neu,0.33,0.34,0.33
1304,neu,0.33,0.34,0.33
1305,neu,0.33,0.34,0.33
1306,neu,0.33,0.34,0.33
1307,neu,0.33,0.34,0.33
1308,neu,0.33,0.34,0.33
1309,neu,0.33,0.34,0.33
1310,neu,0.33,0.34,0.33
1311,neu,0.33,0.34,0.33
1312,neu,0.33,0.34,0.33
1313,neu,0.33,0.34,0.33
1314,neu,0.33,0.34,0.33
1315,neu,0.33,0.34,0.33
1316,neu,0.33,0.34,0.33
1317,neu,0.33,0.34,0.33
1318,neu,0.33,0.34,0.33
1319,neu,0.33,0.34,0.33
1320,neu,0.33,0.34,0.33
1321,neu,0.33,0.34,0.33
1322,neu,0.33,0.34,0.33
1323,neu,0.33,0.34,0.33
1324,neu,0.33,0.34,0.33
1325,neu,0.33,0.34,0.33
1326,neu,0.33,0.34,0.33
1327,neu,0.33,0.34,0.33
1328,neu,0.33,0.34,0.33
1329,neu,0.33,0.34,0.33
1330,neu,0.33,0.34,0.33
1331,neu,0.33,0.34,0.33
1332,neu,0.33,0.34,0.33
1333,neu,0.33,0.34,0.33
1334,neu,0.33,0.34,0.33
1335,neu,0.33,0.34,0.33
1336,neu,0.33,0.34,0.33
1337,neu,0.33,0.34,0.33
1338,neu,0.33,0.34,0.33
1339,neu,0.33,0.34,0.33
1340,neu,0.33,0.34,0.33
1341,neu,0.33,0.34,0.33
1342,neu,0.33,0.34,0.33
1343,neu,0.33,0.34,0.33
1344,neu,0.33,0.34,0.33
1345,neu,0.33,0.34,0.33
1346,neu,0.33,0.34,0.33
1347,neu,0.33,0.34,0.33
1348,neu,0.33,0.34,0.33
1349,neu,0.33,0.34,0.33
1350,neu,0.33,0.34,0.33
1351,neu,0.33,0.34,0.33
1352,neu,0.33,0.34,0.33
1353,neu,0.33,0.34,0.33
1354,neu,0.33,0.34,0.33
1355,neu,0.33,0.34,0.33
1356,neu,0.33,0.34,0.33
1357,neu,0.33,0.34,0.33
1358,neu,0.33,0.34,0.33
1359,neu,0.33,0.34,0.33
1360,neu,0.33,0.34,0.33
1361,neu,0.33,0.34,0.33
1362,neu,0.33,0.34,0.33
1363,neu,0.33,0.34,0.33
1364,neu,0.33,0.34,0.33
1365,neu,0.33,0.34,0.33
1366,neu,0.33,0.34,0.33
1367,neu,0.33,0.34,0.33
1368,pos,0.8369638323783875,0.0,0.1630361676216125
1369,neu,0.33,0.34,0.33
1370,neu,0.33,0.34,0.33
1371,neu,0.33,0.34,0.33
1372,neu,0.33,0.34,0.33
1373,neu,0.33,0.34,0.33
1374,neu,0.33,0.34,0.33
1375,pos,0.8369638323783875,0.0,0.1630361676216125
1376,neu,0.33,0.34,0.33
1377,neu,0.33,0.34,0.33
1378,neu,0.33,0.34,0.33
1379,neu,0.33,0.34,0.33
1380,neu,0.33,0.34,0.33
1381,neu,0.33,0.34,0.33
1382,pos,0.844943642616272,0.0,0.155056357383728
1383,neu,0.33,0.34,0.33
1384,pos,0.8858028650283813,0.0,0.1141971349716186
1385,neu,0.33,0.34,0.33
1386,pos,0.5134686827659607,0.0,0.4865313172340393
1387,neu,0.33,0.34,0.33
1388,neu,0.33,0.34,0.33
1389,pos,0.9387456774711608,0.0,0.0612543225288391
1390,pos,0.844943642616272,0.0,0.155056357383728
1391,neu,0.33,0.34,0.33
1392,pos,0.8858028650283813,0.0,0.1141971349716186
1393,neu,0.33,0.34,0.33
1394,pos,0.5134686827659607,0.0,0.4865313172340393
1395,neu,0.33,0.34,0.33
1396,neu,0.33,0.34,0.33
